,Price,Location,Title,Link,Date,Description
84,"$5,469",_Hyundai_ _Veracruz_ _SUV_,2008 Hyundai Veracruz,https://raleigh.craigslist.org/ctd/d/raleigh-2008-hyundai-veracruz/7558814378.html,Nov 18,"2008 Hyundai Veracruz -- $5,469 ☎ Call: (984) 300-4270  ext 10007  📱 Text (206) 317-5741 Vehicle Information: 2008 Hyundai VeracruzPrice:  $5,469    Year:  2008*      Make:  *Hyundai**      Model:  *Veracruz**      Series:  **      Body Style:  SUV*    Stock Number:  XTAKNI    VIN:  KM8NU73C88U067230    Mileage:  115,000    Engine:  3.8L DOHC CVVT 24-valve V6    Transmission:  6-Speed A/T    Exterior Color:  Blue*    Interior Color:     For more details, pictures and information on this ***Hyundai**** ***Veracruz**** ******, Paste the link below into your browser:  http://aswt.co/ebb8s   Vehicle Options For This *Hyundai** *Veracruz**:   ✅ SUV*                ✅ Body-color bumpers w/dark gray accents                ✅ Dark gray body-side moldings                ✅ Front solar glass                ✅ Privacy Glass                ✅ Rear Spoiler                ✅ Rear window wiper w/washer                ✅ Tinted windshield w/sunshade band                ✅ 2nd row lower anvhors & tethers for children (LATCH) system                ✅ 3-point seatbelts for all positions                ✅ Body-side reinforcements                ✅ Child Safety Locks                ✅ Energy-absorbing steering column                ✅ Front Side Air Bag                ✅ Front height adjustable seatbelts w/pretensioners & force limiters                ✅ Hood buckling creases/safety stops                ✅ Pwr window lock-out button                ✅ Roof-mounted side-impact airbags for all rows                ✅ Shift interlock system                ✅ (3) assist grips                ✅ 2nd row 60/40 split-bench seats w/fold-flat driver side, flip-fold flat-fold passenger side                ✅ 2nd row center console w/(2) cupholders                ✅ 3rd Row Seat                ✅ 3rd row seat cupholder                ✅ Cruise Control                ✅ Digital clock                ✅ Full floor carpeting                ✅ Instrumentation-inc: tachometer, coolant temp, dual trip odometers                ✅ Lighting-inc: map, 2nd row reading, glovebox, ashtray, dome, ignition, cargo area                ✅ Locking glovebox                ✅ Outside temperature display                ✅ Overhead console w/sunglass holder                ✅ Power Windows                ✅ Rear Defrost                ✅ Rear seat coat hangers                ✅ Simulated leather door trim                ✅ Tire Pressure Monitor                ✅ Trip Computer                ✅ 4-Wheel Disc Brakes                ✅ 6-speed automatic transmission w/OD, Shiftronic, manual shift control, lock-up torque converter                    ☎ Call (984) 300-4270  ext 10007  or 📱 Text (206) 317-5741 to find out more about this ***Hyundai**** ***Veracruz****.  -or-            Paste the link below into your browser to get more detailed information about this ____Hyundai*____Veracruz*____:  http://aswt.co/ebb8s    Call or Text us today and mention that you heard about this vehicle on Craigslist!  TRED - Raleigh ☎ Phone Number: (984) 300-4270  ext 10007 📱  Text Number: (206) 317-5741 Additional Vehicle Information:    Text XTAKNI to +12063175741 for details. This 2008 Hyundai Veracruz is being sold by a private seller, Shequitia, and is located in Sanford, NC.      2008, 08, '08, Veracruz, SUV, Sports Utility Vehicle, TRED - Raleigh, *TRED* *-* *Raleigh*, ~as6238_cl189~Powered by AutoSweet | www.autosweet.com "
85,"$12,500",Carrboro,2008 Toyota 4Runner 2WD,https://raleigh.craigslist.org/cto/d/carrboro-2008-toyota-4runner-2wd/7558806521.html,Nov 18,"2008 Toyota 4Runner 2WD with the 4liter v6 engine. Good/excellent condition with 156,000 well maintained miles. Galactic Gray Mica with tan cloth power seats for both driver and passenger.
This vehicle is in exceelnt mechanical shape with like new frame and like new engine bay. The only cosmetic minor issue is the clearcoat on the roof only has begun to fade.

the following has been completed: Michelin tires with 99%tread. New battery and serpentine belt with trans fluid and rear diff changed. The spark plugs have been changed along with the PCV valve and air filter. New wiper blades. 

This 4Runner drives as new and runs very smoothly. No leaks or shakes at 75-80MPH. It gets 19MPG in town and about 21-22 on the highway.

The paint with the exception of the roof is excellent with a few very minor dings but no dents.

I am only selling to get something my wife can drive as we are both retired and she cannot handle the 4Runner

I can send pics only to a valid email address.

This si a great vehicle and has many miles left. Has a sunroof and also the JBL sound system that may need a new sub but I am not sure.
Please contact via email only.

dave
"
86,"$4,300",Siler City,GMC sierra z71,https://raleigh.craigslist.org/cto/d/siler-city-gmc-sierra-z71/7558802387.html,Nov 18,"Gmc sierra no mecanical problems a/c works fine run good 280k Miles 4x4  show contact info

"
87,"$5,395","Sanford, NC",2001 Ford E350 Club Wagon XLT,https://raleigh.craigslist.org/cto/d/sanford-2001-ford-e350-club-wagon-xlt/7558783337.html,Nov 18,"This van is a little rough on the outside but is a strong reliable vehicle. We used it for our flooring business, but closed down and no longer need it.
"
88,"$3,500",Raleigh,2004 Lincoln LS Sport,https://raleigh.craigslist.org/cto/d/raleigh-2004-lincoln-ls-sport/7558780224.html,Nov 18,"Runs and drives great. Clean title. Needs O2 sensors. I have a new car so I don’t drive this one anymore. 3500 obo. Serious inquiries only. Text (617)504-one zero nine nine
"
89,"$7,950",Raleigh,2007 Lexus RX350 Excellent Condition,https://raleigh.craigslist.org/cto/d/raleigh-2007-lexus-rx350-excellent/7558771045.html,Nov 18,"2007 Lexus RX 350 in excellent condition.  Silver with grey interior. 

New tires. 

Car has 183,000 miles, but the engine in the car only has 113,000 miles on it. 

2 owners. 

No accidents, no water damage. 

NW Raleigh.

***Priced To Sell***
    "
90,"$7,000","Cary, NC",2008 Acura TSX,https://raleigh.craigslist.org/cto/d/cary-2008-acura-tsx/7558747511.html,Nov 17,"Well maintained '08 Acura TSX with the rare 6-sp manual and tan interior.  It's bone stock, no modifications ever.  I've owned this car for 10 years, and have binders full of every service record from 38k miles, along with the Carfax.  Major Maintenance over the last 3 years includes:
- New Clutch (OEM)
- New Tires (Conti DWS)
- New Axles (OEM)
- New Front Brake Pads/Rotors (OEM)
- New A/C Condenser (OEM)
- Fluid Exchanges (PS, Coolant, Brakes)

Other Positives:
- NOT a salvage or rebuilt title, clean!
- Clean leather seats, no rips or stains
- All electronics/sunroof work
- OEM Glass all around, no cracks
- No body rust

Negatives:
- Rear brakes due soon
- Small leak in exhaust
- Small A/C leak
- PS cooler leak (currently bypassed, hose is backordered from Acura)
- 1 broken sway bar link

Selling because we upgraded to a 3-row SUV to fit our growing family.  Can show any day but prefer to schedule around a weekend.  I'll accept a Cashier's Check or Paypal/Venmo (no fees).  No cash, no personal checks...  Open to offers after you see the car.  Can meet within a 10'ish mile radius of Cary, NC
    "
91,"$19,000","Cary, NC",2000 F250 Super Duty 72k miles,https://raleigh.craigslist.org/cto/d/cary-2000-f250-super-duty-72k-miles/7558739203.html,Nov 17,"2000 Ford F250 Super Duty with a 5th wheel mount ball in the bed (72k-ish miles)
VIN: 1FTNX20S1YED46443


Bad things about this truck:
- The wipers don't work. I don't know why.
- The doors don't always unlock with the key fobs but the power lock buttons inside usually work.
- It's 22 years old.


Good things about this truck:
- Everything *but* the wipers are in good working order.
- 2 owners, both in the same family.
- Used for nothing but occasional horse trailer hauling for the first 20 years of its life, hence the low miles.
- Setup for towing with trailer and power connections at the rear.
- Body is in great condition with no rust.
- Rhino liner on the bed.


The truck works great but we don't need a truck in the suburbs. It needs to go haul heavy things somewhere for it to be happy. We're downsizing to a more family-sized car so we need to set the truck free, first. If you're able to give it a happy home, let us know.
"
92,"$14,800",Raleigh,2010 Toyota Tundra SR5 5.7L 4x4,https://raleigh.craigslist.org/cto/d/raleigh-2010-toyota-tundra-sr5-57l-4x4/7558726205.html,Nov 17,"4x4 5.7L tundra SR5.  Pioneer apple carplay head unit, New SKAR speakers and boss sub, bull guard with 300w light bar, HID projectors headlights, n-fab steps, tow mirrors, Yakima roof rack and fab fours steel rear bumper.  220k.

Keyless entry, 4WD
    "
93,"$12,900",Wake Forest,2010 Lexus RX 350 awd,https://raleigh.craigslist.org/cto/d/wake-forest-2010-lexus-rx-350-awd/7558672924.html,Nov 17,"beautiful  RX350   heated and airconditioned seats Sunroof 
Navigation 
AWD
Michelin tires  well maintained 
Pics available on request
    "
94,"$9,995",*2006* *LEXUS* *GX* *470* **,2006 LEXUS GX 470,https://raleigh.craigslist.org/ctd/d/fredericksburg-2006-lexus-gx-470/7558665819.html,Nov 17,"2006 *** LEXUS GX 470 Wagon ***


Ready To Upgrade Your Ride Today? We Make It Fast & Easy!Call (or text) ☏ (540) 235−5828
Get Auto Deal
1695 Dixon street, Fredericksburg, VA 22401Copy & Paste the URL belowto view more information!http://getautodeal.com

Year : 2006				Make : LEXUS				Model : GX 470					   Mileage : 226,502 miles				Transmission : Automatic				Exterior Color : Blizzard Pearl				Interior Color : Ivory				Series :  Wagon				Drivetrain : 4WD				Condition : Excellent				VIN : JTJBT20X660123252				Stock ID : JTJBT2				Engine : 4.7L DOHC SFI 32-valve V8	


Description of this LEXUS GX 470

	***4WD***V8***TIMING BELT AND WATER PUMP DONE***LOADED NAVI/DVD PLAYER*****3RD ROW****




Call (or text)  (540) 235−5828 for quick answers to your questions about this LEXUS GX 470.


⭐ Great Bank Financing Options Available ⭐✅ Bad Credit? ✅ No Credit? ✅ First Time Buyer? ✅ We Work With Dozens Of Lenders To Get You Approved Fast Regardless Of Your Credit Situation. 🚘 Ready To Get Behind The Wheel Of This Great Car 🚘 👉 Go to :100% APPROVAL with OACWe Guarantee It! No matter your financial situation, you will drive off the lot in a new car, today.✅ Bad Credit✅ No Credit ✅ Repossession✅ Bankruptcy✅ Foreclosure✅ SSI✅ Disability✅ Government AssistanceYOU'RE APPROVED!🚘 VA Auto Deals 🚘 ✅ Huge Selection Of Quality Pre-Owned Cars ✅ Leave The Lot With Confidence Ask About Our Competitive Extended Warranties ✅ Trade-In Your Car Today For A Great Discount  ✅ We Buy Cars Cash  📍 Stop By Today And See Why Our Dealership Is Always The People's Choice💥 Check Out More Of Our Great Cars On Craigslist Just Copy And Paste This Link Into Your Browser 💥 https://raleigh.craigslist.org/search/ctd?query=test3167.v12soft.com

***** LEXUS GX 470 Wagon *****
2007, 2008, 2009, 2006, 2005, 2004, 2003, LEXUS GX 470, ES 300, GS 300, GS 430, GX 470, IS 300, LX 470, LS 430, RX 300, SC 430, ES 330, RX 330, IS 250, IS 350, RX 400h, ES 350, GS 450h, GS 350, LS 460, RX 350, GS 460, IS-F, LS 600h L, LX 570
 
Disclaimer : * Please Note All Inventory And Inventory Pricing Is Subject To Change Please See Dealer For Further Details *



Ready To Upgrade Your Ride Today? We Make It Fast & Easy!Call (or text) ☏ (540) 235−5828
Get Auto Deal
1695 Dixon street, Fredericksburg, VA 22401Copy & Paste the URL belowto view more information!http://getautodeal.com

2006 06 *LEXUS* *GX 470* *Cheap *
		*Like New 2006  Wagon* *4.7L DOHC SFI 32-valve V8*
		*Must See 2006 LEXUS GX 470  Gasoline -
		2006 LEXUS GX 470  gx 470 GX 470  Gasoline Wagon Cheap - 
		2006 LEXUS GX 470 () Carfax Gasoline 4.7L DOHC SFI 32-valve V8 - 
		2006 LEXUS GX 470  Wagon 4.7L DOHC SFI 32-valve V8 Gasoline  - 
		LEXUS GX 470  Wagon  
		*SCHEDULE YOUR TEST DRIVE 2006 LEXUS GX 470  GX470 gx470 GX470 4.7L DOHC SFI 32-valve V8  Gasoline Wagon*  
		*LEXUS* *GX 470* 2006 LEXUS GX 470  Gasoline Wagon  
		*2006 LEXUS GX 470  
		*Get Auto Deal* *Call (or text) us today at (540) 235−5828.*
		2007 LEXUS GX 470  4.7L DOHC SFI 32-valve V8 -
		Have you seen this 2008 LEXUS GX 470  Wagon ? 
		Must See 2009 LEXUS GX 470  Gasoline Wagon 
		*For Sale GX 470* *GX 470* *Carfax  Gasoline Wagon 
		Come test drive this amazing *LEXUS* *GX 470* *()* *Gasoline* Wagon  Wagon Gasoline Wagon Gasoline*
		*(LEXUS)* *(GX 470)* ** *4.7L DOHC SFI 32-valve V8* *(GASOLINE)* *Bad Credit*
		*Gasoline* *Wagon*  *Super Vehicle Gasoline Call (or text) this number (540) 235−5828* *4.7L DOHC SFI 32-valve V8* *Get Auto Deal* * Good Credit*
		2006 2005 2004 2003 
		*This vehicle is a used LEXUS GX 470* *No Credit*
		*It is like New * *4.7L DOHC SFI 32-valve V8 Gasoline* 
		*Gasoline* 2002 2001 2000 1999 1998 1997 "
95,"$7,495",*2003* *HONDA* *CIVIC* *EX*,2003 HONDA CIVIC EX,https://raleigh.craigslist.org/ctd/d/fredericksburg-2003-honda-civic-ex/7558665723.html,Nov 17,"2003 *** HONDA CIVIC EX Sedan ***


Ready To Upgrade Your Ride Today? We Make It Fast & Easy!Call (or text) ☏ (540) 235−5828
Get Auto Deal
1695 Dixon street, Fredericksburg, VA 22401Copy & Paste the URL belowto view more information!http://getautodeal.com

Year : 2003				Make : HONDA				Model : CIVIC				Trim : EX				   Mileage : 71,640 miles				Transmission : Automatic				Exterior Color : Satin Silver Metallic				Interior Color : Gray				Series : EX Sedan				Drivetrain : FWD				Condition : Excellent				VIN : 1HGES26893L033561				Stock ID : 1HGES2				Engine : 1.7L SOHC VTEC 16-valve I4 ULEV-certified	


Description of this HONDA CIVIC EX

	****CLEAN***1 OWNER***71K ORIGINAL MILES***NO ACCIDENTS***BRAND NEW TIRES ALL AROUND***




Call (or text)  (540) 235−5828 for quick answers to your questions about this HONDA CIVIC EX.


⭐ Great Bank Financing Options Available ⭐✅ Bad Credit? ✅ No Credit? ✅ First Time Buyer? ✅ We Work With Dozens Of Lenders To Get You Approved Fast Regardless Of Your Credit Situation. 🚘 Ready To Get Behind The Wheel Of This Great Car 🚘 👉 Go to :100% APPROVAL with OACWe Guarantee It! No matter your financial situation, you will drive off the lot in a new car, today.✅ Bad Credit✅ No Credit ✅ Repossession✅ Bankruptcy✅ Foreclosure✅ SSI✅ Disability✅ Government AssistanceYOU'RE APPROVED!🚘 VA Auto Deals 🚘 ✅ Huge Selection Of Quality Pre-Owned Cars ✅ Leave The Lot With Confidence Ask About Our Competitive Extended Warranties ✅ Trade-In Your Car Today For A Great Discount  ✅ We Buy Cars Cash  📍 Stop By Today And See Why Our Dealership Is Always The People's Choice💥 Check Out More Of Our Great Cars On Craigslist Just Copy And Paste This Link Into Your Browser 💥 https://raleigh.craigslist.org/search/ctd?query=test3167.v12soft.com

***** HONDA CIVIC EX Sedan *****
2004, 2005, 2006, 2003, 2002, 2001, 2000, HONDA CIVIC, Accord, CR-V, Civic, Insight, Passport, Odyssey, Prelude, S2000, Civic Hybrid, Element, Pilot, Accord Hybrid, Ridgeline
 
Disclaimer : * Please Note All Inventory And Inventory Pricing Is Subject To Change Please See Dealer For Further Details *



Ready To Upgrade Your Ride Today? We Make It Fast & Easy!Call (or text) ☏ (540) 235−5828
Get Auto Deal
1695 Dixon street, Fredericksburg, VA 22401Copy & Paste the URL belowto view more information!http://getautodeal.com

2003 03 *HONDA* *CIVIC* *Cheap EX*
		*Like New 2003 EX Sedan* *1.7L SOHC VTEC 16-valve I4 ULEV-certified*
		*Must See 2003 HONDA CIVIC EX Gasoline -
		2003 HONDA CIVIC  civic CIVIC EX Gasoline Sedan Cheap - 
		2003 HONDA CIVIC (EX) Carfax Gasoline 1.7L SOHC VTEC 16-valve I4 ULEV-certified - 
		2003 HONDA CIVIC EX Sedan 1.7L SOHC VTEC 16-valve I4 ULEV-certified Gasoline  - 
		HONDA CIVIC EX Sedan  
		*SCHEDULE YOUR TEST DRIVE 2003 HONDA CIVIC  1.7L SOHC VTEC 16-valve I4 ULEV-certified EX Gasoline Sedan*  
		*HONDA* *CIVIC* 2003 HONDA CIVIC EX Gasoline Sedan  
		*2003 HONDA CIVIC EX 
		*Get Auto Deal* *Call (or text) us today at (540) 235−5828.*
		2004 HONDA CIVIC EX 1.7L SOHC VTEC 16-valve I4 ULEV-certified -
		Have you seen this 2005 HONDA CIVIC EX Sedan ? 
		Must See 2006 HONDA CIVIC EX Gasoline Sedan 
		*For Sale CIVIC* *CIVIC* *Carfax EX Gasoline Sedan 
		Come test drive this amazing *HONDA* *CIVIC* *(EX)* *Gasoline* Sedan EX Sedan Gasoline Sedan Gasoline*
		*(HONDA)* *(CIVIC)* *EX* *1.7L SOHC VTEC 16-valve I4 ULEV-certified* *(GASOLINE)* *Bad Credit*
		*Gasoline* *Sedan*  *Super Vehicle Gasoline Call (or text) this number (540) 235−5828* *1.7L SOHC VTEC 16-valve I4 ULEV-certified* *Get Auto Deal* * Good Credit*
		2003 2002 2001 2000 
		*This vehicle is a used HONDA CIVIC* *No Credit*
		*It is like New EX* *1.7L SOHC VTEC 16-valve I4 ULEV-certified Gasoline* 
		*Gasoline* 1999 1998 1997 1996 1995 1994 "
